60,0.25,0,500,13
0,13,991621
1,13,418279
2,13,2.44289e+06
3,13,902317
4,13,257532
5,13,424484
6,13,455702
7,13,425409
8,13,272926
9,13,347897
10,13,49143
11,13,1.68615e+06
12,13,77294
13,13,262586
14,13,1.43614e+06
15,13,584386
16,13,441444
17,13,1.83432e+06
18,13,1.04257e+06
19,13,294757
20,13,206271
21,13,197894
22,13,731075
23,13,628712
24,13,444179
25,13,470641
26,13,1.47257e+06
27,13,314507
28,13,131211
29,13,323344
30,13,324623
31,13,3.30747e+06
32,13,135009
33,13,1.1684e+06
34,13,191281
35,13,25749
36,13,174785
37,13,503505
38,13,809385
39,13,292003
40,13,1.64184e+06
41,14,1.23288e+06
42,13,38983
43,13,1.25416e+06
44,13,286791
45,13,986710
46,13,67385
47,13,1.68288e+06
48,14,2.43544e+06
49,13,430396
50,13,393912
51,13,22206
52,13,691525
53,13,203006
54,13,1.0016e+06
55,13,1.64591e+06
56,13,397626
57,13,345633
58,13,481949
59,13,1.68338e+06
60,14,21663
61,13,728031
62,13,378853
63,13,419809
64,13,210396
65,13,421705
66,13,276800
67,13,276066
68,14,8296
69,15,378434
70,14,1.237e+06
71,13,374931
72,14,1.15337e+06
73,13,355426
74,13,87421
75,14,172323
76,13,697458
77,13,250888
78,13,2.48978e+06
79,13,226124
80,13,150273
81,13,1.40632e+06
82,13,448620
83,13,2.11911e+06
84,13,224649
85,13,914884
86,13,1.64883e+06
87,13,103143
88,15,721404
89,13,1.9268e+06
90,13,684165
91,13,64421
92,13,109655
93,14,183059
94,14,232582
95,14,261099
96,13,404050
97,14,17633
98,14,1.19962e+06
99,13,847454
100,14,355231
101,13,175491
102,13,339208
103,13,35986
104,13,355770
105,13,23464
106,13,444672
107,13,1.44591e+06
108,13,412859
109,13,184838
110,15,3.19136e+06
111,13,1.72533e+06
112,13,423033
113,13,212278
114,13,361715
115,13,795489
116,13,23793
117,13,1.32315e+06
118,13,324823
119,13,78489
120,13,66947
121,13,238765
122,14,108472
123,13,245055
124,13,365211
125,13,1.2727e+06
126,13,1.26592e+06
127,13,1.24928e+06
128,13,82892
129,13,1.21258e+06
130,13,267689
131,13,438400
132,13,1.08718e+06
133,13,1.36066e+06
134,13,14758
135,13,849610
136,13,1.13963e+06
137,13,195244
138,13,1.03557e+06
139,13,78703
140,13,1.44204e+06
141,13,87317
142,13,953437
143,13,270555
144,13,427817
145,13,537622
146,13,447443
147,13,69428
148,13,629330
149,13,306101
150,13,673869
151,13,865082
152,14,106028
153,13,294304
154,13,492579
155,13,1.38056e+06
156,13,19215
157,13,2.57294e+06
158,13,1.00766e+06
159,13,98722
160,13,416613
161,13,1.2137e+06
162,14,67408
163,13,462856
164,13,408195
165,13,291979
166,15,288446
167,13,136691
168,13,45242
169,13,142236
170,13,1.66861e+06
171,13,27513
172,13,341177
173,13,580544
174,13,285976
175,13,630851
176,13,137257
177,14,895998
178,13,1.15401e+06
179,13,1.42146e+06
180,14,27642
181,13,97233
182,13,262237
183,13,104131
184,13,142439
185,13,472828
186,13,551081
187,13,869831
188,13,26349
189,13,454894
190,13,765181
191,14,245333
192,13,23580
193,13,17628
194,14,120898
195,14,124551
196,13,1.02527e+06
197,15,113522
198,14,704457
199,13,2.26512e+06
200,13,113088
201,13,99288
202,13,1.13542e+06
203,13,525557
204,14,108947
205,13,633291
206,14,916492
207,13,125099
208,13,535420
209,13,892594
210,13,42309
211,13,1.51848e+06
212,13,535149
213,13,257262
214,13,546112
215,14,1.06507e+06
216,13,701139
217,13,374435
218,13,189255
219,13,471990
220,13,165147
221,14,271932
222,13,418626
223,14,68262
224,13,367123
225,13,607435
226,13,316806
227,13,296736
228,13,654011
229,13,25236
230,13,352974
231,13,698477
232,13,49506
233,13,71636
234,13,408589
235,13,706302
236,13,390539
237,13,53536
238,13,728445
239,13,376677
240,13,225331
241,13,1.25583e+06
242,13,890343
243,13,890182
244,13,2.22895e+06
245,13,714021
246,15,911405
247,13,67186
248,14,1.17104e+06
249,14,637922
250,13,372996
251,17,143772
252,14,573110
253,13,311949
254,13,1.14761e+06
255,14,197813
256,13,836443
257,13,318310
258,13,430862
259,14,153124
260,13,919368
261,13,655937
262,13,714239
263,13,373002
264,14,2.78601e+06
265,13,30010
266,13,422206
267,13,296788
268,13,145187
269,14,275496
270,13,795596
271,13,909086
272,13,1.11025e+06
273,13,1.14024e+06
274,13,541878
275,14,100073
276,14,350132
277,13,106776
278,13,2.4772e+06
279,14,32345
280,13,266829
281,13,246292
282,13,421641
283,13,798253
284,14,659710
285,13,110458
286,13,2.50204e+06
287,13,327684
288,14,924353
289,13,1.12889e+06
290,13,230461
291,13,197094
292,13,737061
293,13,115362
294,14,931710
295,13,2.18651e+06
296,13,796143
297,13,249954
298,13,58739
299,14,1.13656e+06
300,15,773038
301,13,84469
302,14,310382
303,13,420127
304,13,329113
305,13,170110
306,14,681610
307,13,360195
308,14,194974
309,13,856457
310,13,320279
311,13,177671
312,13,383018
313,14,744159
314,13,112898
315,13,469638
316,13,118817
317,14,1.77581e+06
318,13,1.57624e+06
319,13,1.71544e+06
320,13,502824
321,17,179666
322,13,182108
323,14,1.15461e+06
324,13,306921
325,13,153072
326,13,531623
327,14,293023
328,13,204520
329,13,838499
330,13,579096
331,13,640508
332,14,663434
333,14,625998
334,14,1.77251e+06
335,13,1.14603e+06
336,13,17713
337,13,152908
338,13,55721
339,13,2.37583e+06
340,13,2.01245e+06
341,13,1.11445e+06
342,14,71102
343,13,203246
344,14,311154
345,13,31347
346,14,239608
347,13,189351
348,13,136077
349,13,320286
350,13,1.37724e+06
351,15,16640
352,13,329418
353,13,303925
354,13,116672
355,14,50714
356,13,480055
357,13,303784
358,13,804714
359,14,746758
360,14,114667
361,13,37700
362,14,85421
363,13,262180
364,13,100622
365,13,324180
366,13,654509
367,13,1.34647e+06
368,13,391503
369,13,640150
370,14,62366
371,14,652796
372,13,676925
373,13,317807
374,14,1.22889e+06
375,13,282383
376,13,119180
377,14,905500
378,13,102400
379,14,308765
380,13,977100
381,13,1.17755e+06
382,13,32713
383,14,2.04349e+06
384,13,461460
385,13,604905
386,13,1.3761e+06
387,13,987270
388,13,469808
389,13,394292
390,13,1.1851e+06
391,13,77810
392,13,1.23909e+06
393,13,74173
394,13,404390
395,13,730420
396,13,66753
397,14,1.28626e+06
398,13,88227
399,13,151313
400,14,143859
401,13,28568
402,13,315972
403,13,725626
404,13,759363
405,13,431149
406,14,247701
407,13,525226
408,15,1.06402e+06
409,13,103949
410,13,59698
411,14,24359
412,14,748383
413,13,807937
414,13,73343
415,13,522264
416,13,915822
417,13,2.91249e+06
418,13,162677
419,13,162293
420,13,699012
421,13,1.51368e+06
422,14,1.04398e+06
423,14,201406
424,13,280682
425,13,1.68651e+06
426,13,820824
427,13,340773
428,13,84824
429,13,38196
430,13,963914
431,13,26261
432,13,26772
433,13,521934
434,16,532093
435,13,50384
436,13,365035
437,13,527342
438,13,1.53172e+06
439,13,103612
440,13,53601
441,14,47825
442,14,405722
443,13,2.32534e+06
444,13,182545
445,13,410427
446,14,1.44532e+06
447,13,758400
448,13,1.26821e+06
449,14,270482
450,13,20562
451,13,16879
452,13,116302
453,13,372358
454,13,249909
455,13,262242
456,13,630295
457,13,93716
458,13,275153
459,13,359570
460,13,1.10399e+06
461,13,265175
462,13,1.19626e+06
463,13,259765
464,13,573121
465,13,370809
466,13,1.27061e+06
467,13,171023
468,16,132008
469,13,1.09608e+06
470,14,314506
471,13,723419
472,13,314417
473,13,871301
474,13,348074
475,13,834850
476,14,237041
477,13,89495
478,16,1.32392e+06
479,14,1.71021e+06
480,14,441636
481,13,137749
482,13,1.25387e+06
483,13,1.12221e+06
484,13,150391
485,13,133518
486,13,193467
487,13,653197
488,13,835189
489,13,60759
490,13,76399
491,14,187201
492,13,460058
493,13,637684
494,13,327129
495,14,1.4209e+06
496,13,1.00596e+06
497,14,631774
498,13,164345
499,13,472769
