60,0.5,0,500,13
0,13,990781
1,13,332460
2,13,817321
3,13,645497
4,13,199256
5,13,332806
6,13,375678
7,13,127975
8,13,160394
9,13,240715
10,13,78068
11,13,1.5519e+06
12,13,57795
13,13,167692
14,13,1.18399e+06
15,13,548858
16,13,387905
17,13,870097
18,13,787106
19,13,238332
20,13,179486
21,13,187033
22,13,593271
23,13,549249
24,13,356123
25,13,433740
26,13,1.34685e+06
27,13,363532
28,13,576546
29,13,546651
30,13,304354
31,13,1.82481e+06
32,13,97746
33,13,999742
34,13,242170
35,13,17733
36,13,104467
37,13,435100
38,13,986375
39,13,452964
40,13,2.2e+06
41,14,939908
42,13,33480
43,13,1.59296e+06
44,13,233617
45,13,893224
46,13,60269
47,13,829951
48,14,2.04834e+06
49,13,360979
50,13,298199
51,13,19277
52,13,617905
53,13,180818
54,13,933559
55,13,1.51526e+06
56,13,347315
57,13,299043
58,13,1.01521e+06
59,13,1.40352e+06
60,14,22096
61,13,673320
62,13,336145
63,13,398724
64,13,229512
65,13,392860
66,13,252219
67,13,235808
68,14,8583
69,15,329020
70,14,1.10099e+06
71,13,376114
72,14,828477
73,13,350765
74,13,87772
75,14,150613
76,13,675740
77,13,240451
78,13,2.22453e+06
79,13,202761
80,13,139711
81,13,1.99869e+06
82,13,711828
83,13,3.73658e+06
84,13,249271
85,13,982889
86,13,3.54412e+06
87,13,169327
88,15,818088
89,13,1.27667e+06
90,13,702745
91,13,56449
92,13,130837
93,14,193974
94,14,243648
95,14,265583
96,13,394218
97,14,13833
98,14,1.20846e+06
99,13,960745
100,14,458447
101,13,194074
102,13,2.00192e+06
103,13,82920
104,13,456369
105,13,40444
106,13,490858
107,13,1.61197e+06
108,13,467481
109,13,190068
110,15,2.94557e+06
111,13,1.78307e+06
112,13,1.1807e+06
113,13,324396
114,13,398710
115,13,898541
116,13,33786
117,13,1.50984e+06
118,13,395971
119,13,82958
120,13,69057
121,13,243800
122,14,117609
123,13,321122
124,13,395619
125,13,1.40227e+06
126,13,517123
127,13,1.29289e+06
128,13,98037
129,13,2.70339e+06
130,13,311914
131,13,544662
132,13,1.22293e+06
133,13,2.01930e+06
134,13,28441
135,13,1.40645e+06
136,13,1.37138e+06
137,13,253424
138,13,1.90000e+06
139,13,114361
140,13,662155
141,13,88736
142,13,1.03694e+06
143,13,291327
144,13,499120
145,13,614061
146,13,491947
147,13,73911
148,13,813305
149,13,593512
150,13,842515
151,13,918283
152,14,107021
153,13,301344
154,13,537907
155,13,2.33122e+06
156,13,12772
157,13,2.09059e+06
158,13,1.20758e+06
159,13,226962
160,13,498544
161,13,1.44556e+06
162,14,79211
163,13,526348
164,13,474565
165,13,357370
166,15,374669
167,13,203592
168,13,75144
169,13,198810
170,13,2.96059e+06
171,13,29648
172,13,411081
173,13,735879
174,13,283531
175,13,626391
176,13,155113
177,14,277275
178,13,1.11917e+06
179,13,1.51296e+06
180,14,37309
181,13,100145
182,13,298782
183,13,127335
184,13,175757
185,13,535440
186,13,734769
187,13,3.11727e+06
188,13,38662
189,13,589191
190,13,929395
191,14,289164
192,13,23868
193,13,14202
194,14,132130
195,14,157150
196,13,1.68715e+06
197,15,163085
198,14,882204
199,13,2.09452e+06
200,13,165113
201,13,116915
202,13,3.08828e+06
203,13,727251
204,14,153836
205,13,921567
206,14,1.34558e+06
207,13,198219
208,13,627661
209,13,1.254e+06
210,13,64271
211,13,1.80097e+06
212,13,1.36881e+06
213,13,279878
214,13,567347
215,14,456794
216,13,687915
217,13,393163
218,13,188156
219,13,516717
220,13,180716
221,14,283483
222,13,451149
223,14,76441
224,13,370806
225,13,613899
226,13,340045
227,13,323217
228,13,701019
229,13,28556
230,13,380618
231,13,732835
232,13,49233
233,13,64679
234,13,439573
235,13,991272
236,13,1.04313e+06
237,13,58156
238,13,726821
239,13,402936
240,13,235131
241,13,656154
242,13,947796
243,13,926016
244,13,2.25031e+06
245,13,769687
246,15,939260
247,13,66396
248,14,2.03382e+06
249,14,676535
250,13,401661
251,17,140760
252,14,594376
253,13,341658
254,13,531882
255,14,256091
256,13,905185
257,13,333871
258,13,421503
259,14,138807
260,13,993192
261,13,534316
262,13,785908
263,13,395852
264,14,3.79542e+06
265,13,32382
266,13,427466
267,13,317107
268,13,154670
269,14,307618
270,13,511856
271,13,633106
272,13,1.04055e+06
273,13,889452
274,13,571630
275,14,108835
276,14,382536
277,13,107421
278,13,3.38023e+06
279,14,27758
280,13,274273
281,13,229564
282,13,448846
283,13,880246
284,14,704257
285,13,133590
286,13,1.46004e+06
287,13,504485
288,14,1.03449e+06
289,13,1.27508e+06
290,13,250517
291,13,218703
292,13,832309
293,13,124726
294,14,1.84083e+06
295,13,2.47511e+06
296,13,881026
297,13,253958
298,13,30173
299,14,546117
300,15,393887
301,13,101955
302,14,364328
303,13,496998
304,13,360146
305,13,186321
306,14,733562
307,13,366072
