0.000996512289738973  10374.3553168057 
0.00299252093645392  10740.8523779134 
0.00499252160312098  11069.1355316086 
0.00699653028983617  11381.9489716283 
0.00900456309308173  11685.9039881406 
0.0110166362065019  11984.0257135827 
0.0130327659216865  12277.9992562456 
0.0150529686289624  12568.8776456228 
0.0170772608181929  12857.3711800846 
0.0191056590795856  13143.9859647005 
0.0211381801045079  13429.0978404749 
0.0231748406863114  13712.9951049694 
0.0252156577211641  13995.9047563772 
0.0272606482088917  14278.0094189264 
0.0293098292538273  14559.4586996572 
0.0313632180656694  14840.3770639727 
0.0334208319603496  15120.8694513196 
0.0354826883609082  15401.0253761693 
0.0375488047983801  15680.9219854434 
0.0396191989126885  15960.6263795777 
0.0416938884535489  16240.1974029619 
0.043772891281382  16519.6870448416 
0.0458562253682362  16799.141549474 
0.0479439087987202  17078.6023060286 
0.0500359597709442  17358.1065693755 
0.0521323965974723  17637.6880494434 
0.0542332377062842  17917.3773972902 
0.0563385016417466  18197.2026091767 
0.0584482070655962  18477.189364937 
0.0605623727579317  18757.361313244 
0.062681017618217  19037.7403136125 
0.0648041606662948  19318.3466428974 
0.0669318210434115  19599.1991724513 
0.0690640180132523  19880.315520882 
0.0712007709629874  20161.7121863952 
0.0733420994043307  20443.4046619626 
0.0754880229746075  20725.4075359626 
0.077638561437836  21007.7345804758 
0.0797937346858194  21290.3988290359 
0.0819535627392493  21573.4126453383 
0.0841180657488224  21856.7877841607 
0.0862872639963677  22140.5354455494 
0.0884611778959875  22424.6663231603 
0.0906398279952097  22709.1906475109 
0.0928232349761532  22994.118224782 
0.0950114196567061  23279.4584717208 
0.0972044029917162  23565.2204471128 
0.0994022060741957  23851.41288023 
0.101604850136538  24138.0441966021 
0.103812356551748  24425.1225414169 
0.106024746834689  24712.6558008101 
0.108242042643337  25000.6516212761 
0.110464265780054  25289.1174273991 
0.112691438192878  25578.0604380812 
0.114923581976819  25867.4876814211 
0.117160719375175  26157.4060083806 
0.119402872780865  26447.822105358 
0.12165006473777  26738.7425057755 
0.123902317942095  27030.1736007755 
0.126159655243745  27322.1216491083 
0.128422099647715  27614.5927862871 
0.130689674315495  27907.5930330773 
0.132962402566497  28201.1283033788 
0.135240307879491  28495.2044115556 
0.13752341389406  28789.8270792609 
0.139811744412072  29085.0019418003 
0.142105323399172  29380.734554072 
0.144404174986282  29677.0303961208 
0.146708323471133  29973.8948783347 
0.149017793319795  30271.3333463165 
0.151332609168247  30569.3510854526 
0.153652795823944  30867.9533252063 
0.155978378267419  31167.1452431544 
0.158309381653895  31466.9319687885 
0.160645831314914  31767.3185870977 
0.162987752759995  32068.3101419499 
0.1653351716783  32369.9116392857 
0.167688113940327  32672.1280501399 
0.17004660559962  32974.9643135016 
0.172410672894501  33278.425339025 
0.174780342249819  33582.5160096026 
0.177155640278726  33887.2411838083 
0.179536593784468  34192.6056982207 
0.181923229762199  34498.6143696355 
0.184315575400819  34805.2719971724 
0.186713658084832  35112.5833642859 
0.189117505396226  35420.5532406845 
0.19152714511638  35729.1863841664 
0.193942605227983  36038.4875423745 
0.196363913916994  36348.4614544789 
0.198791099574605  36659.1128527896 
0.201224190799246  36970.4464643037 
0.203663216398605  37282.4670121936 
0.206108205391672  37595.1792172371 
0.208559187010812  37908.5877991947 
0.211016190703864  38222.6974781374 
0.213479246136262  38537.512975727 
0.215948383193183  38853.0390164536 
0.218423631981726  39169.280328831 
0.220905022833111  39486.2416465542 
0.223392586304913  39803.9277096205 
0.225886353183315  40122.3432654164 
0.2283863544854  40441.4930697733 
0.23089262146146  40761.3818879927 
0.233405185597343  41082.0144958436 
0.235924078616827  41403.3956805337 
0.238449332484021  41725.5302416555 
0.2409809794058  42048.4229921101 
0.243519051834271  42372.0787590082 
0.246063582469266  42696.502384552 
0.248614604260871  43021.6987268969 
0.251172150411989  43347.6726609964 
0.253736254380926  43674.4290794295 
0.256306949884027  44001.9728932135 
0.258884270898328  44330.3090326009 
0.261468251664253  44659.4424478645 
