60,0.75,3,500,13
158,13,161075
159,14,64940
160,13,53194
161,13,192853
162,13,130224
163,13,324045
164,14,203992
165,14,38548
166,13,89169
167,13,206482
168,13,13986
169,13,88458
170,14,115257
171,13,39564
172,14,54646
173,13,37035
174,13,75986
175,13,99629
176,14,54240
177,15,277568
178,13,70485
179,14,10384
180,13,161306
181,13,109158
182,13,77529
183,13,84824
184,13,36320
185,14,18219
186,13,86124
187,15,88706
188,14,270593
189,13,185306
190,13,424901
191,13,569682
192,13,757231
193,14,54895
194,13,323674
195,13,27720
196,14,178569
197,13,414218
198,13,425007
199,13,121698
200,13,116088
201,13,44124
202,13,49054
203,13,148768
204,14,33569
205,15,57389
206,13,293414
207,13,16958
208,13,88885
209,13,15619
210,14,12921
211,13,23892
212,13,288678
213,13,182651
214,14,41522
215,13,132407
216,13,223604
217,13,46297
218,13,56298
219,15,26475
220,14,76957
221,14,146296
222,13,31043
223,13,248408
224,13,213572
225,13,99257
226,13,27007
227,13,123357
228,13,77193
229,13,96005
230,13,119176
231,15,42667
232,13,46444
233,13,136757
234,16,378253
235,13,93909
236,13,60713
237,14,175212
238,13,266324
239,13,46846
240,13,9895
241,15,132590
242,13,86916
243,15,49335
244,13,313442
245,13,146224
246,13,111090
247,13,61466
248,13,241140
249,13,75791
250,13,75370
251,13,12084
252,13,101550
253,13,8550
254,13,50035
255,13,64628
256,13,60731
257,13,189297
258,13,44879
259,13,9386
260,14,237456
261,13,64832
262,13,68880
263,13,83271
264,13,243541
265,13,648888
266,13,30711
267,15,287422
268,13,138851
269,13,371269
270,13,62652
271,13,34867
272,14,114432
273,13,115214
274,13,206936
275,13,355755
276,13,269765
277,14,154768
278,13,15544
279,13,138456
280,13,84057
281,13,50343
282,13,37302
283,13,217842
284,13,97931
285,13,97222
286,13,167113
287,14,100685
288,13,87508
289,13,20322
290,13,364890
291,13,193668
292,13,140377
293,13,91129
294,13,11164
295,13,52950
296,13,144129
297,13,67852
298,13,8226
299,14,22140
300,13,54747
301,13,96245
302,14,49914
303,15,170291
304,14,450585
305,13,11001
306,15,317372
307,13,119847
308,13,7712
309,13,16659
310,13,128971
311,13,127047
312,13,60153
313,13,73618
314,13,97337
315,13,35911
316,13,70823
317,13,224099
318,13,132663
319,14,207740
320,13,367260
321,13,255005
322,13,28586
323,13,82276
324,14,77821
325,13,66830
326,13,31493
327,13,128120
328,13,13274
329,13,19900
330,13,414966
331,13,79977
332,13,145795
333,13,28322
334,14,117357
335,13,55547
336,13,56366
337,13,33035
338,13,33729
339,14,77526
340,13,81493
341,13,12443
342,13,115049
343,13,337187
344,13,140133
345,13,54641
346,13,299273
347,14,10737
348,13,66311
349,13,105713
350,14,9526
351,13,167723
352,13,65753
353,13,364942
354,16,301160
355,14,64475
356,13,176334
357,14,67515
358,13,241268
359,13,78433
360,15,275244
361,13,71781
362,13,106898
363,15,71573
364,13,34492
365,13,8537
366,13,31986
367,13,17936
368,13,157960
369,13,225387
370,14,98573
371,14,61894
372,13,221577
373,13,125340
374,13,31829
375,13,26210
376,13,182165
377,14,7814
378,13,149946
379,13,74394
380,13,89113
381,13,70523
382,13,175769
383,13,51296
384,13,75969
385,13,164089
386,15,57799
387,13,10495
388,14,108811
389,13,103040
390,13,156347
391,13,20218
392,13,50512
393,13,79186
394,13,60707
395,13,47563
396,13,14402
397,14,104766
398,13,17599
399,15,119801
400,14,591053
401,13,54004
402,13,333702
403,13,64801
404,14,46114
405,13,130718
406,13,37759
407,14,287522
408,13,240826
409,13,81972
410,13,184266
411,13,15266
412,13,11501
413,14,57977
414,13,36589
415,14,58253
416,13,9664
417,13,117635
418,13,37942
419,13,173456
420,13,101588
421,13,169960
422,13,18359
423,14,22925
424,14,11433
425,17,40205
426,14,63073
427,13,343056
428,14,23222
429,13,75444
430,14,85584
431,13,74623
432,14,254577
433,13,811852
434,14,97215
435,14,239399
436,13,187073
437,13,44125
438,13,30247
439,14,132898
440,13,64831
441,13,12587
442,13,86005
443,13,89465
444,13,43317
445,13,39995
446,13,32807
447,13,152982
448,13,210746
449,13,74007
450,13,91123
451,13,169397
452,13,10982
453,14,120837
454,13,431660
455,13,91698
456,14,77764
457,13,15886
458,14,259481
459,13,43941
460,13,191252
461,15,36575
462,13,37425
463,13,229143
464,13,32639
465,13,120501
466,14,92091
467,13,52188
468,14,89526
469,13,75092
470,13,19932
471,13,105596
472,13,44033
473,14,52025
474,14,64697
475,13,17618
476,13,109066
477,13,142462
478,13,7733
479,13,272166
480,14,196429
481,13,56824
482,14,22280
483,13,169330
484,13,115703
485,13,49732
486,13,23456
487,14,88132
488,13,58136
489,13,72992
490,13,183238
491,13,55459
492,14,25139
493,13,234140
494,13,29785
495,13,7849
496,13,24890
497,13,23284
498,15,63200
499,13,457875
7.35484,86,4.58239e-41,2.11324e+24
